geneid,b12_17_baseMean,b12_17_log2FoldChange,b12_17_lfcSE,b12_17_stat,b12_17_pvalue,b12_17_padj
Fancm,451.2137666,0.728041777,0.097317356,7.481109286,7.36978585722112e-14,4.52116385196888e-13
Fank1,31.0849912,-0.883433073,0.355278105,-2.48659588,0.012897181,0.024740162
Far1,2186.247794,0.490238529,0.054751824,8.953830159,3.43356945852307e-19,2.85814022880263e-18
Farp1,1381.740477,0.867931652,0.064906207,13.37209023,8.80317817138342e-41,1.7346814365645e-39
Farp2,92.66268694,-0.722363256,0.199386783,-3.622924469,0.000291291,0.000743117
Fars2,709.663119,-0.488250113,0.07877128,-6.198326534,5.70666529416434e-10,2.66972892537881e-09
Farsa,1535.514724,0.406418419,0.054826142,7.412858199,1.23606030837502e-13,7.49439430473108e-13
Farsb,996.2531218,-0.241388374,0.073568511,-3.281137151,0.001033895,0.002439385
Fas,445.8855588,0.20486386,0.096224857,2.129011835,0.033253281,0.058111889
Fastkd1,788.4510523,0.058132252,0.080245406,0.724430901,0.468801234,0.562040209
Fastkd2,396.082117,0.533127298,0.100599468,5.299504151,1.16117596201235e-07,4.41633280194316e-07
Fastkd3,523.8335815,0.674927066,0.096162374,7.018619002,2.24071867464371e-12,1.25044793615737e-11
Fastkd5,226.551913,0.486248626,0.135615634,3.585490928,0.000336445,0.00085015
Fat1,5249.931788,0.369833355,0.045046917,8.209959273,2.21263533858268e-16,1.57853990540958e-15
Fat4,23.77877473,0.346864867,0.395663907,0.876665425,0.380668392,0.474859097
Fau,3067.488609,0.108869198,0.047476618,2.293111908,0.021841563,0.039762221
Fbh1,2005.130043,-0.018976532,0.057182253,-0.33186052,0.739994583,0.800814136
Fblim1,939.915245,-0.146811684,0.071225504,-2.061223506,0.039281722,0.06741003
Fbn1,4.016042474,1.278767694,0.980411647,1.304317118,0.192125481,0.268238715
Fbrs,1499.350786,-0.023179211,0.056678029,-0.408962905,0.682566884,0.753361364
Fbrsl1,846.136349,0.106995738,0.070743884,1.512437982,0.130422479,0.192484311
Fbxl12,328.6142998,0.644181718,0.11016452,5.847451797,4.99160417475544e-09,2.14550748827679e-08
Fbxl13,54.44513123,-1.362057244,0.273102519,-4.987347783,6.1213814077799e-07,2.15929839844187e-06
Fbxl17,2022.107431,0.223577396,0.058494821,3.822174196,0.00013228,0.000352902
Fbxl18,443.8962922,0.308790644,0.098422481,3.137399506,0.001704537,0.003879935
Fbxl19,1441.948166,0.046511849,0.056504842,0.823148017,0.410423826,0.504325761
Fbxl2,342.323811,-0.121024773,0.105783044,-1.144084795,0.252588473,0.337720362
Fbxl22,4.886567402,-1.181942629,0.904585305,-1.306612679,0.191344288,0.267278645
Fbxl3,1027.252775,0.353507048,0.064277214,5.499725727,3.8038246693152e-08,1.51266221800986e-07
Fbxl4,452.0438787,-0.565375545,0.100122987,-5.646810606,1.63451724169619e-08,6.7076831437507e-08
Fbxl5,679.5192575,0.048331478,0.079414783,0.608595472,0.542792606,0.630188612
Fbxl6,504.7513039,0.010990278,0.093330929,0.11775601,0.906260986,0.929938661
Fbxl8,94.43736993,-0.19807703,0.196846875,-1.006249301,0.314295662,0.405701956
Fbxo10,63.91383932,0.427983565,0.243580421,1.757052407,0.078908877,0.124490225
Fbxo11,1915.355827,-0.419372739,0.056022001,-7.485857911,7.10812656498639e-14,4.36298488245056e-13
Fbxo15,97.10144136,-0.4470623,0.19345681,-2.310915287,0.020837535,0.038110447
Fbxo21,3623.336811,0.274710822,0.051091375,5.376853143,7.57989491641394e-08,2.93166223349221e-07
Fbxo22,668.5126189,0.252185805,0.083870395,3.006851275,0.002639689,0.005801731
Fbxo24,8.201230678,-0.203575813,0.706289426,-0.288232848,0.773168506,0.828477672
Fbxo25,233.959827,-0.189048209,0.128032171,-1.476568024,0.139791469,0.204202031
Fbxo28,872.7947934,0.301503589,0.074869803,4.027038605,5.64837613441635e-05,0.000159199
Fbxo3,1692.934744,0.208774178,0.055197691,3.7822991,0.000155386,0.000410806
Fbxo30,457.3364831,0.297830745,0.094909585,3.138047072,0.001700776,0.003872144
Fbxo31,410.8311394,-0.698920944,0.100698242,-6.940746249,3.90034055155327e-12,2.13287043845466e-11
Fbxo33,765.8440004,0.79116155,0.075011265,10.54723643,5.23131856837636e-26,5.90214609259362e-25
Fbxo34,641.8083242,0.070282165,0.085917013,0.818023837,0.413343577,0.50715016
Fbxo36,12.59901922,-0.855969748,0.558457117,-1.532740334,0.125339847,0.186354769
Fbxo38,972.7758848,-0.220138481,0.071229187,-3.090565698,0.001997756,0.00448779
Fbxo4,253.768145,1.568840783,0.132044437,11.88115773,1.48299036659787e-32,2.14003748735443e-31
Fbxo42,1634.333459,-0.614368599,0.062105725,-9.892302139,4.49568456134611e-23,4.4992275701948e-22
Fbxo45,775.5758482,-0.011513483,0.074205287,-0.155157178,0.876697406,0.908164113
Fbxo48,116.6519744,0.595483305,0.188035872,3.166860116,0.001540944,0.003531472
Fbxo5,571.3178742,1.252587913,0.097114668,12.89803015,4.61749985862809e-38,8.47085166681547e-37
Fbxo7,769.0647406,-0.133645888,0.081431125,-1.641213825,0.100753037,0.154150798
Fbxo8,537.5827408,0.002022391,0.095540624,0.02116786,0.983111753,0.989344388
Fbxo9,621.9588319,-0.050644443,0.083918742,-0.603493832,0.546180217,0.633405375
Fbxw4,382.4268146,-0.481388139,0.100388657,-4.795244334,1.62476671460832e-06,5.49392271634866e-06
Fbxw5,609.4951652,0.105612324,0.09484244,1.113555543,0.265469908,0.35267867
Fbxw7,463.790955,-0.061038024,0.093890811,-0.650095826,0.515630325,0.605542436
Fbxw8,1912.960555,-0.435398284,0.059103842,-7.36666629,1.74947683363508e-13,1.04794395868005e-12
Fbxw9,152.8667307,-0.355972069,0.17228108,-2.066228457,0.038806913,0.066665295
Fcer1g,3.514113841,-0.703812819,1.021195634,-0.689204688,0.490694467,0.582241182
Fcf1,767.2347103,0.210097632,0.07469173,2.812863362,0.004910251,0.010291447
Fcho1,88.5379931,-0.269247731,0.212765389,-1.265467714,0.205703715,0.28448545
Fcho2,1068.877248,0.015644926,0.069150022,0.226246152,0.821009977,0.865859835
Fchsd1,721.4609205,0.408350068,0.084555742,4.829359407,1.3697298471833e-06,4.6508147425603e-06
Fchsd2,592.8749991,0.164059962,0.085597123,1.916652751,0.055282062,0.091461882
Fcsk,760.8356009,-0.11984405,0.074329308,-1.612339098,0.10688817,0.162234381
Fdft1,3366.100042,-0.405265286,0.045632138,-8.881137334,6.61801863358407e-19,5.44153488944118e-18
Fdps,12033.91433,-0.173371523,0.038228168,-4.535177429,5.75550803206552e-06,1.83434749856321e-05
Fdx1,808.0228093,-0.34097089,0.074334183,-4.586999884,4.49660930668108e-06,1.45297562245004e-05
Fdx2,1604.871565,0.258375773,0.055692909,4.639293885,3.49601610906258e-06,1.14618382416742e-05
Fdxacb1,54.15145153,0.8422806,0.27257829,3.090050205,0.002001227,0.00449352
Fech,1762.669359,-0.358316768,0.05849245,-6.125863509,9.01931003236308e-10,4.14982666505143e-09
Fem1a,984.0250587,0.362935309,0.075945905,4.778866049,1.76286585394718e-06,5.94154934967923e-06
Fem1b,3551.611311,-0.076190406,0.049110824,-1.551397446,0.120806467,0.180601322
Fem1c,2025.472247,0.043399513,0.055878316,0.776678979,0.437348192,0.531303977
Fen1,1041.833629,1.490020236,0.074337744,20.04392594,2.28050871169635e-89,1.53317259211633e-87
Fer,541.4101571,0.857358902,0.089870319,9.539956194,1.42892660797229e-21,1.35080249814022e-20
Fer1l4,221.6587324,-0.30158503,0.164370355,-1.834789672,0.06653686,0.107408159
Fer1l5,54.24769815,-0.999891941,0.281279918,-3.554793208,0.000378276,0.000951017
Fermt2,3714.596025,-0.221758155,0.042358409,-5.235280497,1.64734494456076e-07,6.16593175216503e-07
Fermt3,3.060333628,0.254661378,1.169936967,0.217671024,0.827685441,0.870810725
Fgd3,840.0003737,0.141896744,0.071357529,1.988532201,0.046752861,0.07878774
Fgd4,390.2587548,0.232679023,0.106135201,2.192288896,0.028358653,0.050432373
Fgd6,589.8219365,-0.106143912,0.083342324,-1.273589537,0.202808922,0.281094249
Fgf12,15.14767809,1.431559694,0.544675348,2.62828068,0.008581767,0.017084309
Fgf14,19.02454474,0.590527431,0.437751788,1.349000615,0.177336768,0.250684221
Fgf7,1115.942458,1.467500544,0.06623468,22.15607508,9.1158421636086e-109,8.98146207654161e-107
Fgf8,2.011302052,0.4628762,1.334458755,0.346864373,0.728693213,0.79213191
Fgfr1,0.850108008,-3.208879601,2.171799897,-1.477520837,0.139536077,0.203907151
Fgfr2,7.007565089,0.830973261,0.750641294,1.107017783,0.26828624,0.355795247
Fgfr3,36.11498338,-0.605455656,0.327721919,-1.847467689,0.064679387,0.104854002
Fggy,488.9080864,-1.189411019,0.095549464,-12.44811815,1.43181405823462e-35,2.37162360457441e-34
Fgl2,10.88030593,0.620455197,0.589454098,1.052592897,0.292527614,0.382309674
Fgr,0,NA,NA,NA,NA,NA
Fh,1665.118256,0.492294608,0.058215848,8.45636752,2.75835317721483e-17,2.05509898711788e-16
Fhad1,13.91177643,-1.241861462,0.533319665,-2.328549916,0.019882922,0.03655758
Fhdc1,229.0593195,1.658851096,0.142925667,11.60639047,3.82420401193754e-31,5.22808943210934e-30
Fhl2,805.4583345,0.698123379,0.074327619,9.392516372,5.85835980182378e-21,5.33082756170732e-20
Fhl3,770.7285955,0.568711789,0.075799243,7.502868955,6.24359642083662e-14,3.84472324858522e-13
Fhod1,884.0018427,0.669527267,0.074315052,9.009309017,2.07358833767495e-19,1.74181549381652e-18
Fhod3,18.35035692,0.347309214,0.460133214,0.754801443,0.450368128,0.543475592
Fibin,0.172730946,0.954025368,4.080472857,0.23380265,0.815138192,0.861355845
Fibp,541.6873713,0.32383263,0.091769922,3.528744729,0.000417536,0.00104238
Ficd,404.0523573,-0.670850968,0.109270022,-6.139387133,8.28404582051804e-10,3.82384328282313e-09
Fig4,981.3984723,0.223522877,0.068220269,3.276487792,0.001051069,0.002476327
Fign,143.8329768,-0.770603837,0.173323729,-4.446037731,8.74685921340511e-06,2.72838029339539e-05
Fignl1,224.0741395,0.666382223,0.133486362,4.992137118,5.97148360464962e-07,2.10837460974793e-06
Filip1l,730.852177,-1.50240756,0.082389952,-18.23532521,2.70639400743666e-74,1.3332490134049e-72
Fip1l1,3656.949183,-0.238906994,0.042924827,-5.56570668,2.61092113570944e-08,1.05293640296483e-07
Fis1,624.5088689,-0.10844878,0.081982238,-1.322832637,0.185891041,0.26100107
Fitm2,1535.133684,-0.122022891,0.059053518,-2.066310265,0.038799193,0.066665295
Fjx1,305.0425652,0.611801637,0.113637359,5.383807268,7.29265892918948e-08,2.82630718554448e-07
Fkbp11,1581.235908,-0.247740404,0.057397145,-4.316249568,1.58702543407654e-05,4.79717368052388e-05
Fkbp15,814.9088439,0.040736023,0.072469515,0.562112537,0.574039347,0.658439954
Fkbp1a,12381.04864,0.085292078,0.039177737,2.177054737,0.029476484,0.052190044
Fkbp2,1015.471767,0.03399288,0.076625882,0.44362138,0.657316346,0.731638928
Fkbp3,3426.957021,0.171198998,0.047010568,3.641713042,0.00027083,0.000694796
Fkbp5,1498.52768,-0.380941006,0.059115025,-6.444064037,1.16315969603913e-10,5.72513013179639e-10
Fkbp7,285.6996634,-0.781725284,0.116467815,-6.711942564,1.92050294693816e-11,1.00271485521042e-10
Fkbp8,5063.682924,-0.052949909,0.042487591,-1.24624409,0.212674797,0.292603859
Fkbpl,236.7731662,0.08715597,0.126761053,0.687561104,0.491729209,0.5832873
Fktn,1428.050869,-0.409639884,0.059101228,-6.931156947,4.1741263386195e-12,2.27714033050512e-11
Flad1,272.8961954,-0.484256226,0.122583311,-3.950425405,7.80124097054806e-05,0.000215103
Flnb,7738.198879,0.113549511,0.049437812,2.296815041,0.021629323,0.039419795
Flnc,76.09784742,-0.697133521,0.222285463,-3.136208336,0.001711476,0.003893403
Flot1,8068.430354,0.574387758,0.034145029,16.8220022,1.68370988659554e-63,6.41437343130014e-62
Flrt3,128.7540658,-0.85884637,0.17028081,-5.04370616,4.56600312000364e-07,1.63230683949082e-06
Flt1,715.7122373,0.658327,0.082183976,8.010405834,1.14330529102169e-15,7.87158805487161e-15
Flt1_1,10.52606943,0.865329175,0.63713364,1.358159608,0.174413044,0.247223947
Flvcr1,332.5559703,0.632082643,0.129262318,4.889921915,1.00875985384857e-06,3.48101339662903e-06
Flvcr2,33.53388743,0.080227598,0.340249914,0.235790207,0.813595467,0.860262984
Fmc1,437.9992571,-0.581126232,0.095080394,-6.111945973,9.84235073086689e-10,4.50493498210163e-09
Fmn1,39.04894599,-1.415950258,0.326377385,-4.338383485,1.43534545763509e-05,4.36407641269259e-05
Fmnl2,577.2939208,-0.925925974,0.090625401,-10.217069,1.66293031285122e-24,1.76468250191055e-23
Fmnl3,1911.107237,0.116700066,0.052397976,2.227186536,0.02593481,0.046502814
Fmo2,32.30108461,0.269813223,0.348497064,0.774219501,0.438800998,0.532553531
Fmo4,45.2774302,0.163810963,0.29916002,0.547569703,0.583987397,0.667305735
Fmo5,34.08418726,-0.535423003,0.337504243,-1.586418583,0.112644388,0.170022809
Fmod,8.28435552,-2.004837058,0.745171309,-2.6904378,0.007135834,0.014457621
Fn1,7191.189012,0.468360415,0.048871659,9.583476833,9.38318799941291e-22,8.95162401045827e-21
Fnbp1l,905.674176,-0.092395788,0.068297782,-1.352837315,0.176107609,0.249224104
Fnbp4,2675.16183,-0.08609457,0.054636801,-1.575761546,0.115080767,0.173265458
Fndc10,131.7531649,-0.987169562,0.172004133,-5.73922,9.51135966489366e-09,3.99651947095844e-08
Fndc3a,1756.193356,-0.251883252,0.053116348,-4.742104072,2.11509913157888e-06,7.07447116617354e-06
Fndc3b,1480.778938,-0.187239077,0.064997404,-2.880716239,0.003967727,0.008482445
Fndc7,22.93564319,-1.152511233,0.414259305,-2.782101012,0.005400823,0.011211061
Fnip2,2264.640764,-0.889106891,0.053126543,-16.7356437,7.20737345926817e-63,2.70964050217026e-61
Fnta,2207.868373,0.349486708,0.053062731,6.586293317,4.50942550337296e-11,2.2905877368022e-10
Fntb,336.1004582,-0.049345713,0.108636477,-0.454227841,0.649664847,0.72502876
Focad,832.2593667,-0.44950952,0.08038212,-5.592158038,2.24264545348435e-08,9.09875572874427e-08
Folr1,7.314431562,0.249683335,0.699931562,0.356725354,0.721297423,0.786088323
Fos,251.7364658,-0.612943284,0.139573927,-4.391531406,1.12555073398155e-05,3.46736370314694e-05
Fosl1,4496.522647,0.956071322,0.042798637,22.33882616,1.55064579528612e-110,1.55459042055483e-108
Foxa1,23.82805599,1.526929785,0.413248259,3.694945477,0.000219934,0.00057258
Foxf1,2233.682541,-0.117284812,0.049733883,-2.358247647,0.018361439,0.034067027
Foxf2,844.2998678,-0.465174094,0.070369612,-6.610439961,3.83179502608082e-11,1.95769268453633e-10
Foxh1,1.968306238,1.611781402,1.432271667,1.125332183,0.260448297,0.346890058
Foxj3,1390.561927,-0.315833095,0.058966337,-5.356159349,8.5009543275601e-08,3.27019209053128e-07
Foxk1,1549.644199,0.027512158,0.06797919,0.40471441,0.685687449,0.75622135
Foxn2,1420.125885,-0.045413835,0.062155092,-0.730653491,0.464990831,0.558156952
Foxn3,1704.980359,-0.178997228,0.052521124,-3.408099697,0.00065417,0.001589732
Foxo1,474.3672541,0.332580262,0.091035864,3.65328837,0.000258903,0.000665693
Foxo3,1636.977673,0.113085776,0.061152023,1.849256489,0.064420785,0.104479233
Foxp2,91.87882662,-0.529846582,0.212487145,-2.493546528,0.012647401,0.024326345
Foxp4,2156.246136,0.203979291,0.048394767,4.214903913,2.4988455562278e-05,7.40261945622796e-05
Foxred1,324.95746,0.452802301,0.111773623,4.051065813,5.09848633423328e-05,0.000144556
Foxred2,26.52359554,-0.324459472,0.373336837,-0.869079714,0.384803532,0.478983718
Foxs1,1245.137826,-0.536012166,0.071478598,-7.498918342,6.43465957286961e-14,3.96024363265088e-13
Fpgt,531.9175092,0.153491883,0.089933968,1.706717565,0.087874561,0.136697748
Frat1,148.9576635,0.311112175,0.165931658,1.874941639,0.060800753,0.099424251
Frem1,52.16884565,-1.280086553,0.280104392,-4.570033853,4.8764543721346e-06,1.57082855183558e-05
Frg1,923.2910375,0.379967343,0.074549957,5.096815016,3.45415556068046e-07,1.25298147659875e-06
Frmd4a,4555.048954,0.165064002,0.044508004,3.708636339,0.000208378,0.00054448
Frmd6,1429.721033,0.256101843,0.062815646,4.077039097,4.56128254782399e-05,0.000130035
Frrs1,281.5622327,-0.526522919,0.118810044,-4.431636445,9.352060398262e-06,2.90763597093951e-05
Frs2,580.6723416,-0.030307885,0.086879225,-0.348850771,0.727201345,0.791089299
Frs3,94.15711792,-0.420684968,0.206516075,-2.037056767,0.041644354,0.07105902
Fry,519.0218942,0.379881823,0.091048378,4.172307433,3.01530408744328e-05,8.8273336104993e-05
Fryl,796.9350229,-0.123876957,0.080983833,-1.529650455,0.126103273,0.187197599
Fsbp,51.43954133,0.375091047,0.266546516,1.40722547,0.159360541,0.228552093
Fscn1,144.4046568,1.83975341,0.181713128,10.12449363,4.30199679656244e-24,4.4860877178752e-23
Fsd1,48.76227975,0.501890951,0.275410969,1.822334648,0.068404224,0.110018558
Fsip1,21.89272443,0.796621095,0.418610259,1.903013788,0.057038746,0.094082238
Fst,8.047596961,0.982067122,0.693946858,1.415190674,0.157012598,0.22566789
Fstl1,14348.11998,-1.111619744,0.035614585,-31.21248633,7.21328941471204e-214,2.84278223174979e-211
Fstl3,57.91318304,-1.276383719,0.26957775,-4.73475174,2.19323393332555e-06,7.31867755444604e-06
Fth1,284671.9302,-2.191712715,0.029052452,-75.43985403,0,0
Fto,1329.662125,0.068882706,0.059901579,1.149931382,0.250172134,0.335038355
Fubp1,2308.809878,0.092605937,0.054483651,1.699701371,0.089187111,0.138532141
Fuca1,12539.07007,-0.091204959,0.038207535,-2.387093489,0.016982172,0.031708748
Fuom,18.94803006,-0.094516975,0.482755771,-0.195786318,0.844777419,0.883183418
Furin,2899.177773,0.702062241,0.050719964,13.84193099,1.42331069142222e-43,3.00684249394909e-42
"Furin,",6410.669524,16.08825909,1.178544822,13.65095225,1.99257630003986e-42,4.11811112715291e-41
Fus,3894.013678,1.280466865,0.047030139,27.22651699,3.15323556704389e-163,5.90792283536798e-161
Fut11,93.48588559,0.575923789,0.209320117,2.751402002,0.005934077,0.012224327
Fut6b,31.30360277,-0.542546869,0.354934417,-1.528583431,0.126367746,0.187517134
Fut8,1046.394374,0.006119011,0.064659544,0.094634302,0.924605303,0.944353352
Fxn,457.1952012,0.723472902,0.100570489,7.193689841,6.30633645712978e-13,3.64015754386547e-12
Fxr1,4011.452954,-0.050075816,0.039876887,-1.255760407,0.209202851,0.288452091
Fyb1,688.8528052,1.161098876,0.08227592,14.11225629,3.19199351856125e-45,7.09752800070749e-44
Fyco1,2432.629833,-0.097263886,0.047557093,-2.045202523,0.040834896,0.069868271
Fyn,1280.155922,-0.320732071,0.063275474,-5.068821274,4.00286873767999e-07,1.44090667095888e-06
Fyttd1,940.1846993,-0.278358783,0.067279127,-4.137372114,3.51306133205236e-05,0.000101931
Fzd1,206.4298549,0.03220351,0.150439999,0.214062156,0.830498587,0.873047126
Fzd3,434.8028495,-0.467234912,0.103217313,-4.526710676,5.99088719369869e-06,1.903526542585e-05
Fzd4,196.9622973,0.731389895,0.148638796,4.920585434,8.62857248475418e-07,2.9974454385488e-06
Fzd5,110.887283,0.495170599,0.182371282,2.715178584,0.006624004,0.013511644
Fzd7,798.8882371,-0.0716411,0.076958003,-0.93091163,0.351899278,0.44504336
Fzr1,2541.667062,0.236210847,0.049029423,4.817736621,1.45195854068694e-06,4.92708852776457e-06
G2e3,1172.745323,-0.15688575,0.063270137,-2.479617685,0.013152332,0.025174678
G3bp2,4980.925355,0.390846132,0.045612557,8.568827583,1.04543924195525e-17,7.98151309038514e-17
Gab1,158.7769921,0.489359589,0.159028325,3.077185089,0.002089655,0.004677373
Gab2,1911.878691,-0.268093667,0.058928593,-4.54946662,5.37820641331225e-06,1.72129714639445e-05
Gabarapl2,1256.018463,-0.197999689,0.065418185,-3.026676601,0.002472583,0.005467045
Gabbr1,690.2147725,-0.265384894,0.104831643,-2.531534233,0.011356473,0.022054908
Gabpa,1475.760541,0.239417985,0.059493566,4.024266816,5.71530914752139e-05,0.000160927
Gabpb1,611.3537365,0.328879232,0.082350427,3.993655467,6.50623843356919e-05,0.000181321
Gabpb2,479.9001656,0.497763847,0.091244028,5.455303295,4.88893255085575e-08,1.92940642692439e-07
Gabrr1,7.472284842,0.297931927,0.713460073,0.417587386,0.676248821,0.747977139
Gad2,26.79909154,-0.068176273,0.408882369,-0.16673811,0.867576118,0.900838326
Gadd45b,701.8241104,0.901085267,0.077446946,11.63487157,2.74002233935144e-31,3.77297774896959e-30
Gadd45gip1,1017.658991,0.135146918,0.067678328,1.996900942,0.045835945,0.07737947
Gal3st3,18.19173844,0.396544271,0.465808091,0.851303958,0.394600527,0.488770936
Galc,553.2680246,-0.194334471,0.084574752,-2.297783524,0.021574113,0.039331718
Gale,681.0598365,0.270457138,0.079463846,3.403524391,0.000665225,0.001614537
Galk2,453.1547397,-0.224283256,0.092711443,-2.419153991,0.015556653,0.029271812
Galns,747.0125746,-0.129497748,0.075776308,-1.708947704,0.087460637,0.136220717
