geneid,wt1_1_baseMean,wt1_1_log2FoldChange,wt1_1_lfcSE,wt1_1_stat,wt1_1_pvalue,wt1_1_padj
LOC107979869,8.463868419,0.809323123,0.630872655,1.282862898,0.199540113,0.274286722
LOC107979882,110.8908092,-1.33096067,0.183686385,-7.245831894,4.29792927123494e-13,2.0415164038366e-12
LOC107979891,27.4045581,-0.348774472,0.34281514,-1.017383516,0.308971021,0.397437082
LOC107979974,35.45226663,-0.16633628,0.301453439,-0.551781001,0.581098405,0.66030236
LOC107979981,21.29760295,-0.254844382,0.403665903,-0.631325014,0.527828034,0.613048036
LOC107979989,22.62800964,-0.480448625,0.378186318,-1.27040192,0.2039415,0.279396679
LOC107979992,165.2692076,-0.165470327,0.14559698,-1.136495605,0.255749204,0.338924736
LOC107980007,23.06927053,-0.612422274,0.377052588,-1.6242357,0.104325514,0.156065293
LOC107980021,10.57841495,-1.244632164,0.587914262,-2.117030059,0.034257297,0.05780982
LOC107980024,156.2966289,-0.668071486,0.149742693,-4.46146301,8.14019986652869e-06,2.24680516586282e-05
LOC107980025,60.65350724,-0.763454213,0.242218201,-3.151927515,0.001621965,0.00339408
LOC107980030,11.14375198,0.702308449,0.556022465,1.263093658,0.206555523,0.28226787
LOC107980044,1.49735357,-1.422188271,1.587755349,-0.89572255,0.370400963,0.462364533
LOC107980068,82.15176493,-0.035627945,0.233553979,-0.152546943,0.878755569,0.910930415
LOC107980070,63.32682122,0.378475899,0.230533556,1.641738867,0.100644133,0.151509291
LOC107980078,13.14862764,-2.557095255,0.60776731,-4.207358993,2.58372520318821e-05,6.76261987964914e-05
LOC107980089,16.63146261,3.827774031,0.694391621,5.51241391,3.53945331363329e-08,1.19352202244509e-07
LOC107980098,66.95370598,-0.549250955,0.237142316,-2.316123767,0.020551512,0.036130986
LOC107980103,20.5238912,-0.342280416,0.401547538,-0.852403225,0.393990331,0.486468222
LOC107980106,7.10746151,0.190534271,0.706081541,0.269847404,0.787277652,0.839380075
LOC107980130,30.74089638,-0.827898821,0.330867715,-2.502204911,0.012342247,0.022605383
LOC107980139,7.849585609,-0.245599407,0.652882564,-0.376177004,0.70678531,0.772278408
LOC107980146,95.27238564,-0.300656307,0.204656177,-1.469080054,0.141811077,0.203492046
LOC107980149,41.02595542,-0.679757872,0.300386407,-2.262944845,0.023639089,0.041141799
LOC107980165,4.740014844,1.748711047,0.94665154,1.847259496,0.06470954,0.102641481
LOC107980186,37.38906582,1.16739858,0.305268302,3.824172283,0.000131212,0.000316292
LOC107980191,4.074621813,-0.449116319,0.886053643,-0.506872606,0.612244208,0.689188982
LOC107980198,62.55958237,-0.262682544,0.232123993,-1.131647532,0.257782648,0.341184672
LOC107980199,31.92153902,-0.068956875,0.338000202,-0.204014301,0.838342323,0.878512093
LOC107980208,241.9167809,-0.081806665,0.144511977,-0.566089169,0.571333166,0.651812179
LOC107980209,183.0289288,1.299969981,0.143510435,9.058365543,1.32419827164189e-19,8.52825440936933e-19
LOC107980238,33.60191894,-1.408817539,0.332720112,-4.234242197,2.29323690318561e-05,6.03544493756028e-05
LOC107980239,63.8959241,-0.190505035,0.223854995,-0.85101981,0.394758348,0.487081552
LOC107980260,108.0675257,0.448623245,0.174920516,2.564726278,0.010325723,0.019210413
LOC107980291,8.433910799,0.924358915,0.640066856,1.444159944,0.14869399,0.211985773
LOC107980349,30.55661501,-0.987668147,0.330126403,-2.991787807,0.00277349,0.005642685
LOC107980360,47.64353521,-1.003865923,0.290389916,-3.456958617,0.000546309,0.001221638
LOC107980379,243.1162145,-1.012220255,0.122879202,-8.237522997,1.75812536226998e-16,9.89637691616338e-16
LOC107980382,33.92444839,-0.315411391,0.328124922,-0.961253993,0.336424474,0.426941433
LOC107980390,5.801850489,0.834796022,0.8217516,1.015873924,0.309689428,0.398182068
LOC107980396,64.59940342,-0.466957747,0.23011536,-2.02923328,0.042434535,0.070190342
LOC113830641,206.7338282,-1.697477457,0.138603277,-12.24702251,1.74277609828574e-34,1.91120546617376e-33
LOC113830655,556.0249849,1.435648672,0.086293596,16.63679271,3.77292687008929e-62,8.63094750801627e-61
LOC113830657,860.996975,-0.395423441,0.071143734,-5.55809234,2.72739092196997e-08,9.28725732822046e-08
LOC113830659,37504.82458,-0.042712869,0.034133212,-1.251358061,0.210803871,0.287112965
LOC113830664,6.565823931,-1.763671617,0.815564473,-2.162516485,0.030578388,0.052016002
LOC113830672,529.2672916,-0.268240445,0.082166022,-3.264615186,0.001096129,0.002344777
LOC113830676,1.969963432,-0.290134095,1.263335997,-0.229657111,0.818358225,0.862628456
LOC113830699,13.71912591,0.367472133,0.496477688,0.740158403,0.459203884,0.549986809
LOC113830703,8.967777725,0.430433514,0.627663407,0.685771242,0.492857374,0.581161591
LOC113830712,488.2870909,1.292011458,0.091266177,14.15652001,1.70217032083622e-45,2.5890191661868e-44
LOC113830718,15.35830027,0.937878517,0.475149331,1.973860543,0.048397602,0.079160843
LOC113830730,150.9557486,-0.107561155,0.154809069,-0.6947988,0.487181401,0.575897154
LOC113830746,298.633526,0.193567849,0.10788496,1.794206065,0.072780284,0.113957686
LOC113830747,181.5018686,0.443770395,0.147812996,3.002242066,0.00267999,0.005463148
LOC113830748,410.2045636,0.156401023,0.092058277,1.698934927,0.089331445,0.136363682
LOC113830750,1855.045367,0.156306398,0.049847013,3.135722457,0.001714314,0.003577508
LOC113830751,99.84969026,-0.03521054,0.226057484,-0.155759233,0.876222805,0.909211326
LOC113830783,16.10028041,-0.176448983,0.459379557,-0.384102819,0.700902242,0.767169363
LOC113830785,50.55985184,0.01123736,0.257790379,0.043591077,0.965230365,0.974035652
LOC113830799,19.70554254,-0.087926213,0.415789658,-0.211468014,0.832522089,0.873773871
LOC113830816,95.42586955,1.453911324,0.200956219,7.234965578,4.65647227277663e-13,2.20450040794781e-12
LOC113830832,19.79888898,-0.202638057,0.407839933,-0.496856831,0.619290015,0.695750829
LOC113830843,6.914327843,0.012888765,0.698350006,0.018456025,0.985275058,0.989166691
LOC113830844,8.315893469,0.723148015,0.667656062,1.08311458,0.278757568,0.364475202
LOC113830871,17.82616001,1.048187766,0.475920664,2.202442225,0.027634086,0.047430774
LOC113830872,56.32115658,-0.324575047,0.250612399,-1.29512765,0.195276198,0.269169577
LOC113830876,230.4668196,-0.103684674,0.128520935,-0.806753187,0.419808695,0.511812363
LOC113830899,186.754924,-0.807877256,0.14551871,-5.551707105,2.82893297379733e-08,9.61870848819675e-08
LOC113830912,113.0541559,0.106516126,0.181202429,0.587829461,0.556646767,0.638480317
LOC113830913,9.25965068,-1.853147963,0.651788428,-2.843174079,0.004466667,0.008814654
LOC113830920,29.87429264,-0.344454402,0.330088606,-1.04352103,0.296707046,0.384341471
LOC113830921,5.604400053,0.484158687,0.777478409,0.622729431,0.533462339,0.617647761
LOC113830928,2.613925162,-1.258827101,1.17001451,-1.075907256,0.281968737,0.368168768
LOC113830936,128.9270087,-0.786368647,0.168774185,-4.659294579,3.17294859014342e-06,9.13700553224078e-06
LOC113830943,55.41766462,1.123719109,0.283073095,3.969713575,7.19590811478021e-05,0.00017924
LOC113830951,116.5079105,-0.831296312,0.181813696,-4.572242518,4.82531986275488e-06,1.36411291621825e-05
LOC113830954,278.3803935,0.228083131,0.110575961,2.062682792,0.039142776,0.065226555
LOC113830994,10.56106243,0.070536964,0.560355146,0.125879033,0.89982768,0.925476936
LOC113831008,130.8362339,-0.335139593,0.168587341,-1.987928586,0.046819589,0.076843515
LOC113831032,8.826108374,0.127281056,0.608469612,0.209182272,0.834305951,0.875324846
LOC113831048,7.313448734,0.671380169,0.737880676,0.90987634,0.362887729,0.454274909
LOC113831072,10.00348479,-0.650410908,0.587691296,-1.106722036,0.268414125,0.352806339
LOC113831084,12.40161635,-0.149939759,0.516402426,-0.290354481,0.771545063,0.826459302
LOC113831086,18.25816072,0.281503034,0.450497327,0.624871707,0.532055263,0.616613757
LOC113831101,130.6078454,-1.220759275,0.170669777,-7.152756038,8.50526870983186e-13,3.95503047887156e-12
LOC113831109,18.12435167,-0.054633705,0.44793192,-0.121968769,0.902923752,0.927576961
LOC113831142,12.60771967,0.99519206,0.526601754,1.889838105,0.058779616,0.094228626
LOC113831153,139.8461137,0.051367213,0.169136494,0.303702719,0.761354386,0.81837905
LOC113831164,41.94787251,-8.97858055,1.201836911,-7.470714592,7.97604826921654e-14,3.94252550143901e-13
LOC113831182,186.5541025,-0.601780158,0.147933718,-4.067903958,4.74379246895817e-05,0.000120498
LOC113831188,25.09920424,-8.233359733,1.225779063,-6.716838282,1.85709874287608e-11,7.93185041860215e-11
LOC113831191,1403.53968,0.149881801,0.055930996,2.679762783,0.007367435,0.014044787
LOC113831194,21.31329535,-0.381615699,0.38786582,-0.983885868,0.325171633,0.415009276
LOC113831225,13.80550625,1.28887648,0.514393575,2.505623209,0.01222358,0.022405979
LOC113831232,21.19379303,0.194460297,0.391061474,0.497262731,0.619003789,0.695565905
LOC113831251,16.72078568,-0.678774005,0.450107028,-1.50802801,0.131547358,0.190508823
LOC113831253,38.12677867,1.095110063,0.311194679,3.519051374,0.000433093,0.000982295
LOC113831258,31.93329308,-3.16326885,0.428163475,-7.387993216,1.49061347178369e-13,7.26134450181508e-13
LOC113831259,4.926730459,0.296615266,0.831717909,0.356629649,0.721369078,0.784690396
LOC113831297,20.36079871,-0.699624102,0.402488499,-1.738246196,0.082167442,0.126660592
LOC113831299,421.0065322,-0.597759215,0.110488332,-5.41015693,6.29695446501843e-08,2.08706360970388e-07
LOC113831375,84.61130127,0.568905751,0.21563222,2.638315136,0.008331911,0.015744326
LOC113831378,112.7649133,-0.043623246,0.181696693,-0.240088278,0.810261821,0.857571455
LOC113831379,58.8245262,0.667554019,0.244357127,2.73187865,0.006297433,0.012156969
LOC113831382,12.39782027,-0.137664449,0.523932844,-0.262752089,0.792741666,0.843591584
LOC113831401,15.47036307,-0.062699841,0.469786806,-0.133464456,0.893826073,0.920877555
LOC113831403,11.40553531,0.606746209,0.558143546,1.087079146,0.277001833,0.36247653
LOC113831414,28.20387257,0.031250524,0.424355897,0.073642252,0.94129505,0.955581147
LOC113831442,6.635905292,3.474716014,1.018043125,3.413132439,0.000642207,0.001424388
LOC113831446,7.38497592,-0.291402646,0.662523923,-0.439837169,0.660055045,0.731065131
LOC113831457,7.219270709,-0.637666496,0.667529649,-0.955263181,0.339444622,0.429963188
LOC113831458,16.09928791,-0.361811155,0.455497818,-0.794320281,0.427009,0.518760377
LOC113831472,17.64806989,0.378065322,0.449443979,0.841184531,0.400244565,0.49188754
LOC113831473,10.3654745,-0.375693712,0.601822683,-0.624259808,0.532456975,0.616833722
LOC113831474,19.38054526,0.782425849,0.42338249,1.848035446,0.064597215,0.102477524
LOC113831475,15.07767458,0.289002845,0.485076898,0.595787692,0.551317067,0.633892704
LOC113831477,4.669296052,0.636050451,0.830557897,0.765811093,0.443788713,0.535223038
LOC113831478,11.24902471,0.674357614,0.56078234,1.202530047,0.229158232,0.308947649
LOC113831491,506.3448824,-0.439087747,0.091522254,-4.797606361,1.60572948536555e-06,4.75565350947984e-06
LOC113831492,31.83872991,-0.034775154,0.322104577,-0.107962309,0.91402559,0.935285803
LOC113831525,50.94029902,1.087897624,0.270316164,4.02453781,5.7087322021125e-05,0.000143793
LOC113831567,52.76793196,-0.684758197,0.267287561,-2.561878275,0.01041078,0.019356063
LOC113831576,37.95950315,0.037219816,0.295331139,0.126027403,0.899710233,0.925476936
LOC113831595,295.5929569,0.212244271,0.108228266,1.96107984,0.04986971,0.081282362
LOC113831597,8.580778203,0.463776685,0.629673411,0.736535285,0.461405003,0.552081798
LOC113831607,71.80912505,-1.422905422,0.244165563,-5.827625348,5.62216190066831e-09,2.0305111405066e-08
LOC113831608,7.155549958,-1.14270599,0.719400215,-1.588414857,0.11219256,0.166053119
LOC113831650,15.9765285,-0.287576331,0.455805403,-0.630919092,0.528093428,0.613294002
LOC113831650_1,17.87448753,0.429956235,0.463440946,0.927747619,0.353538501,0.444859557
LOC113831654,11.04555403,-0.759913023,0.546296113,-1.391027695,0.164217029,0.231347995
LOC113831655,13.35203427,0.341442029,0.495760336,0.688723974,0.490996986,0.579568992
LOC113831658,865.5609906,-0.896597301,0.06924601,-12.94799954,2.41156639104602e-38,2.96915999793158e-37
LOC113831671,65.62229016,-0.0135627,0.222720192,-0.060895689,0.951442283,0.963146901
LOC113831734,2.003190801,2.220033317,1.545779727,1.436189955,0.150948297,0.214824762
LOC113831735,3.747387448,0.100105976,0.95990469,0.104287412,0.916941267,0.937598267
LOC113831744,12.37847187,-0.197231487,0.524914251,-0.375740393,0.707109906,0.772339143
LOC113831753,21.76183217,-0.153570981,0.38658009,-0.397255278,0.691179223,0.758777997
LOC113831766,7.57274857,-1.075727408,0.671370972,-1.602284657,0.109092677,0.162115375
LOC113831805,9.647518582,-0.53117152,0.615128252,-0.863513451,0.387855227,0.479910005
LOC113831834,43.12885683,-0.542954243,0.305142265,-1.779347882,0.075182745,0.117285903
LOC113831885,289.2244649,-4.311719221,0.177667311,-24.26850043,4.21792879630342e-130,2.95979567927107e-128
LOC113831922,26.68277288,-0.113534167,0.35689223,-0.318118909,0.750394741,0.8094893
LOC113831977,22.03078754,1.656921347,0.420336768,3.941890105,8.08420176972303e-05,0.000199972
LOC113832018,31.10974511,-1.058769652,0.331207457,-3.196696295,0.001390112,0.002934139
LOC113832035,209.5143806,0.389746773,0.133847954,2.911862015,0.003592813,0.007204522
LOC113832199,5.765705411,-2.488913185,0.876309521,-2.840221551,0.004508221,0.008890523
LOC113832201,32.09359823,0.13509972,0.323054863,0.418194355,0.675805023,0.745528122
LOC113832251,11.8608687,3.04872087,0.706056932,4.317953318,1.57482726932865e-05,4.22639002969994e-05
LOC113832259,338.1538725,-1.120843771,0.106921505,-10.48286565,1.03557429002996e-25,8.36504147553863e-25
LOC113832261,312.7231908,-0.480989463,0.115791137,-4.153940247,3.26798546784085e-05,8.44919027603157e-05
LOC113832262,56.38976181,-0.391222377,0.253630019,-1.542492405,0.122953982,0.179724939
LOC113832263,1.954858601,2.15073052,1.504437267,1.429591361,0.152834337,0.216995921
LOC113832265,1296.019708,-0.345077034,0.061387599,-5.621282449,1.89545081814722e-08,6.55980830800845e-08
LOC113832273,293.9227609,-0.884710713,0.118028089,-7.495764137,6.59132248157803e-14,3.27362338446763e-13
LOC113832277,37.15803403,0.024963258,0.30393018,0.082134845,0.934539485,0.950748254
LOC113832278,162.649135,-0.354499912,0.52806948,-0.671313009,0.502021149,0.58893517
LOC113832308,4.694412267,0.355008962,0.862068141,0.411810789,0.680478113,0.749620404
LOC113832316,3.560419828,-1.330136301,1.00550066,-1.322859699,0.18588204,0.257748578
LOC113832320,11.35878042,-1.96318202,0.592485165,-3.313470335,0.000921459,0.001993502
LOC113832321,10.87978804,-0.821107529,0.554446456,-1.48095009,0.138619874,0.199363022
LOC113832325,6.703563587,-0.195443389,0.729967477,-0.267742598,0.788897458,0.8407164
LOC113832329,15.56757462,-0.36167738,0.484541332,-0.746432464,0.455406214,0.546181848
LOC113832337,15.07851934,-0.938516723,0.473800573,-1.980826485,0.047610736,0.077963006
LOC113832339,95.37252942,-0.092242054,0.217844539,-0.423430647,0.671981089,0.741975064
LOC113832343,128.7443133,-0.389464933,0.166026343,-2.345802038,0.018986189,0.033601118
LOC113832362,372.5579601,-0.535568515,0.097559627,-5.489653158,4.02723777136258e-08,1.35321814420814e-07
LOC113832366,15.1579079,0.123021553,1.314749503,0.093570336,0.925450474,0.944104756
LOC113832393,17.28573289,-0.915112219,0.438416255,-2.087313616,0.036859795,0.061773236
LOC113832398,13.58806281,-0.490479353,0.500560553,-0.979860178,0.327155142,0.417307964
LOC113832402,5.002076286,0.334480281,0.816022236,0.409891136,0.681885808,0.751026468
LOC113832414,12.20596921,-0.491579557,0.5151316,-0.95427956,0.339942151,0.430498043
LOC113832418,4.831152152,-3.945346669,1.237867974,-3.187211198,0.001436518,0.003027063
LOC113832440,549.9180113,-0.371359155,0.083735766,-4.434892907,9.21180699934181e-06,2.52673017886023e-05
LOC113832445,34.26788059,-0.255948375,0.328906374,-0.77818004,0.436462882,0.527834896
LOC113832449,4.808490376,-0.198598352,0.819870714,-0.242231304,0.80860094,0.856526908
LOC113832459,66.86606813,-0.586037893,0.229381516,-2.554861013,0.010623021,0.019718616
LOC113832461,233.3349854,-0.572113336,0.133927834,-4.271803105,1.93898744907938e-05,5.1481287006894e-05
LOC113832462,4.979008783,0.174232083,0.813496172,0.214176893,0.830409114,0.87219646
LOC113832464,11.50617076,-1.194210435,0.561806041,-2.125663213,0.033531312,0.056718596
LOC113832465,28.52575702,-1.074510938,0.359657089,-2.987598386,0.002811788,0.00571552
LOC113832469,6.651029858,1.22118575,0.740784297,1.648503828,0.099249326,0.149645899
LOC113832477,241.1454123,0.342427386,0.124958239,2.740334592,0.006137667,0.01186256
LOC113832489,64.79536967,-0.460008195,0.225725537,-2.037909405,0.041558994,0.068901547
LOC113832491,861.0047224,-0.744282011,0.070716903,-10.52481055,6.63948745451901e-26,5.40131276705465e-25
LOC113832494,5.209457771,0.094072718,0.824395989,0.114111081,0.909149738,0.932214675
LOC113832500,18.16583168,-0.404704347,0.45240339,-0.89456524,0.37101954,0.462934603
LOC113832518,5.283256789,1.581831493,0.9213991,1.716771259,0.086020974,0.13185579
LOC113832527,154.6451016,0.073205671,0.1499692,0.488138037,0.62545207,0.701024415
LOC113832529,15.23704253,-0.288001498,0.477025287,-0.60374472,0.546013377,0.629376298
LOC113832540,3958.961126,0.910405802,0.053019859,17.17103408,4.37554829289368e-66,1.09274064135629e-64
LOC113832569,44.05774002,-0.406948548,0.282502332,-1.440513944,0.149722048,0.213291915
LOC113832570,29.87593785,0.117733386,0.333221384,0.353318819,0.723849439,0.786789877
LOC113832571,5.606174678,-1.946830268,0.889222215,-2.189363058,0.028570462,0.048847377
LOC113832576,104.4202055,-0.236491751,0.177242929,-1.334280313,0.182112007,0.25312883
LOC113832577,338.3005343,-0.119611427,0.107953846,-1.107986713,0.267867554,0.35216886
LOC113832593,5.204867107,-0.344503609,0.794593409,-0.43355961,0.66460827,0.735396091
LOC113832597,4.955022624,0.306116249,0.835648524,0.366321774,0.714124984,0.778810218
LOC113832600,8.527918625,-0.258471996,0.642038959,-0.402579926,0.68725728,0.755517205
LOC113832602,72.42404466,0.944341417,0.256435417,3.682570162,0.000230894,0.000542182
LOC113832635,302.9729466,1.62928035,0.411426473,3.960076606,7.49257241373746e-05,0.000186183
LOC113832636,211.1763227,-0.134118998,0.12770349,-1.050237533,0.293608917,0.380889054
LOC113832637,7.45797187,-1.165816249,0.681364694,-1.711001845,0.087080772,0.133334141
LOC113832647,29.14802331,-1.101546642,0.352258791,-3.127094828,0.00176543,0.00367881
LOC113832674,12.32198966,4.419449568,0.934702769,4.728187092,2.26533401099905e-06,6.6183628142547e-06
